gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,temperature,precipitation,wind_speed,sunshine_duration,cloud_cover,pressure
3522716391,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1110913607,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Governor's Island,Wisconsin,PRESENT,2.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.123917,-89.401115,,,,,,,2021-04-03,3,4,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1110913607,,,,CC_BY_4_0,,obsr130801,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,10.0,0.0,20.5,42895.91,30.0,1019.9
4688032970,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_AK:OBS1786397380,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,"Auto selected 63.52835, -149.87999",Alaska,PRESENT,7.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,63.528355,-149.87999,,,,,,,2021-07-08,8,7,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD_AK,OBS1786397380,,,,CC_BY_4_0,,obsr1642677,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,5.4,0.7,17.7,49481.68,48.0,1009.4
3665210777,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_VINS:OBS1080500734,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,"Stevens Rd., Thetford",Vermont,PRESENT,2.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.77769,-72.210045,,,,,,,2021-02-22,22,2,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD_VINS,OBS1080500734,,,,CC_BY_4_0,,obsr139783,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,-7.5,6.3,19.4,2055.28,75.0,1022.3
3605088013,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1089950203,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,"5826 Morning Star Dr, Duluth US-MN 46.93299, -92.01833",Minnesota,PRESENT,65.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,46.93299,-92.01833,,,,,,,2021-03-07,7,3,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1089950203,,,,CC_BY_4_0,,obsr507404,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,-1.8,0.0,15.6,36044.34,54.0,1022.5
3545900941,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_PA:OBS1082229395,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Susquehanna River--Pittston,Pennsylvania,PRESENT,5.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.32519,-75.79244,,,,,,,2021-02-25,25,2,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD_PA,OBS1082229395,,,,CC_BY_4_0,,obsr341100,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,3.5,1.1,15.6,36696.55,38.0,1016.9
3563482410,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1305183436,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Fort Niagara SP,New York,PRESENT,1.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.26387,-79.0568,,,,,,,2021-12-29,29,12,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1305183436,,,,CC_BY_4_0,,obsr330339,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,2.4,2.6,17.4,20329.56,88.0,1010.5
3672957993,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1079464652,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,"US-Pennsylvania-Wyoming, Bodle Road - 41.369x-75.86",Pennsylvania,PRESENT,2.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.369,-75.85983,,,,,,,2021-02-21,21,2,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1079464652,,,,CC_BY_4_0,,obsr338453,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,-6.2,0.0,12.5,35835.55,27.0,1031.7
3625119169,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1068372980,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,The Rock & Valley--US-MI-Ishpeming township-49849,Michigan,PRESENT,2.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,46.6553,-87.63077,,,,,,,2021-02-08,8,2,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1068372980,,,,CC_BY_4_0,,obsr309891,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,-20.0,0.0,18.8,31601.32,51.0,1025.7
3512875116,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NY:OBS1056340067,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,East Hoosick yard,New York,PRESENT,1.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.90166,-73.2996,,,,,,,2021-01-21,21,1,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NY,OBS1056340067,,,,CC_BY_4_0,,obsr407109,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,-6.2,0.2,14.8,9499.41,86.0,1010.1
3540614147,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1078182956,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Hadley DPW,Massachusetts,PRESENT,130.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.329838,-72.58447,,,,,,,2021-02-19,19,2,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1078182956,,,,CC_BY_4_0,,obsr354667,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,-3.2,5.0,9.7,0.0,99.0,1024.0
3600290720,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1074254595,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,1461 County Rte 21/Siegel Kline Kill,New York,PRESENT,1.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.33421,-73.625694,,,,,,,2021-02-14,14,2,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1074254595,,,,CC_BY_4_0,,obsr934589,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,-4.5,0.2,13.3,16351.19,97.0,1024.5
3677939142,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1202539979,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,"28137–28799 E Knik River Rd, Palmer US-AK 61.44036, -148.80714",Alaska,PRESENT,5.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,61.44036,-148.80714,,,,,,,2021-07-17,17,7,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1202539979,,,,CC_BY_4_0,,obsr549601,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,22.8,0.0,5.2,57923.77,29.0,1017.1
3593817410,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1078163021,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Sax-Zim Bog--Mary Lou's Feeding Station,Minnesota,PRESENT,15.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.3047,-92.83039,,,,,,,2021-02-13,13,2,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1078163021,,,,CC_BY_4_0,,obsr543834,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,-29.4,0.0,12.2,30705.7,34.0,1037.7
3206329034,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1036859629,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Plum Island--North End,Massachusetts,PRESENT,6.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.8165,-70.8199,,,,,,,2020-12-27,27,12,2020,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1036859629,,,,CC_BY_4_0,,obsr131549,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,-0.9,0.0,18.7,28369.69,9.0,1019.2
3596343230,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1065854342,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,"1–75 Palmer Rd, Whitefield US-ME 44.13014, -69.64843",Maine,PRESENT,25.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,44.130146,-69.64843,,,,,,,2021-02-04,4,2,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1065854342,,,,CC_BY_4_0,,obsr539737,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,-0.5,0.0,12.5,12266.29,90.0,1002.9
3560102487,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1199312898,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Kotzebue--lagoon & wetlands,Alaska,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,66.89152,-162.5744,,,,,,,2021-07-11,11,7,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1199312898,,,,CC_BY_4_0,,obsr992110,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,9.5,7.9,20.8,3600.0,100.0,1011.4
3207464343,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1008680860,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,"Mystic yard, Pequot Ave, Mystic, CT",Connecticut,PRESENT,1.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.36217,-71.97775,,,,,,,2020-11-07,7,11,2020,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1008680860,,,,CC_BY_4_0,,obsr132340,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,14.0,0.0,16.8,32489.19,22.0,1023.3
3661328256,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1289050641,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Barsness Park,Minnesota,PRESENT,5.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,45.640152,-95.37638,,,,,,,2021-12-04,4,12,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1289050641,,,,CC_BY_4_0,,obsr671748,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,-1.8,0.3,16.1,5197.71,90.0,1027.7
3511975810,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1093663784,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,207 Irish Settlement Rd,New York,PRESENT,10.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.4746,-76.324234,,,,,,,2021-03-13,13,3,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1093663784,,,,CC_BY_4_0,,obsr152248,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,-2.5,0.0,28.7,38833.93,24.0,1026.5
4274913933,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1610743999,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,"Green-Wood Cemetery, Brooklyn",New York,PRESENT,1.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.65231,-73.990425,,,,,,,2021-01-09,9,1,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1610743999,,,,CC_BY_4_0,,obsr668744,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,-1.4,0.0,31.0,23000.84,60.0,1012.2
3674054306,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1090441141,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,"Green-Wood Cemetery, Brooklyn",New York,PRESENT,5.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.65231,-73.990425,,,,,,,2021-03-08,8,3,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1090441141,,,,CC_BY_4_0,,obsr1737166,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,-1.1,0.0,17.9,38276.16,1.0,1030.0
3274369739,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1037868483,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,"Sanctuary, Wilber Township, Iosco County",Michigan,PRESENT,7.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,44.36719,-83.52151,,,,,,,2020-12-28,28,12,2020,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1037868483,,,,CC_BY_4_0,,obsr114260,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,-1.4,4.4,21.5,17407.01,84.0,1012.0
3287298162,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1009328042,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Whitefish Point,Michigan,PRESENT,40.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,46.769,-84.953,,,,,,,2020-11-08,8,11,2020,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1009328042,,,,CC_BY_4_0,,obsr408665,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,10.2,0.0,30.1,30877.59,22.0,1019.1
3633387168,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_AK:OBS1177955096,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Captain Cook SRA,Alaska,PRESENT,2.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,60.805454,-151.01523,,,,,,,2021-06-04,4,6,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD_AK,OBS1177955096,,,,CC_BY_4_0,,obsr212174,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,10.3,0.0,16.6,59173.01,22.0,1004.5
3554587215,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1286425441,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Glacier NP - Oxbow Trail,Montana,PRESENT,1.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,48.5228,-114.00062,,,,,,,2021-11-24,24,11,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1286425441,,,,CC_BY_4_0,,obsr297749,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,0.1,17.1,9.0,25331.12,93.0,1023.8
3525784616,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1170995399,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Edgerton Hwy.--Three Mile Lake,Alaska,PRESENT,2.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,61.565426,-144.44444,,,,,,,2021-05-29,29,5,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1170995399,,,,CC_BY_4_0,,obsr54281,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,6.7,9.5,11.2,0.0,99.0,1005.6
3664746388,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1044294155,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Meadowlands IBA--Losen Slote Creek Park,New Jersey,PRESENT,120.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.8389,-74.038895,,,,,,,2021-01-04,4,1,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1044294155,,,,CC_BY_4_0,,obsr353231,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,2.8,4.2,18.4,17855.12,84.0,1014.9
3669876262,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1242161439,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Girdwood--Crow Creek Rd.,Alaska,PRESENT,1.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,60.972378,-149.12595,,,,,,,2021-09-18,18,9,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1242161439,,,,CC_BY_4_0,,obsr913920,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,8.9,0.1,15.1,40423.37,43.0,998.7
3616988331,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1094059587,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Minnesota Valley NWR--Middle Road Trailhead,Minnesota,PRESENT,2.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,44.716106,-93.59645,,,,,,,2021-03-13,13,3,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1094059587,,,,CC_BY_4_0,,obsr240555,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,5.0,0.0,16.3,38924.45,6.0,1030.2
3653536403,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1266106944,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Deep Portage Learning Center,Minnesota,PRESENT,45.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,46.899944,-94.38849,,,,,,,2021-10-27,27,10,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1266106944,,,,CC_BY_4_0,,obsr1732596,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,7.0,6.9,27.7,0.0,99.0,1010.8
3510292388,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1091033243,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,McCaffreyyardC,Delaware,PRESENT,1.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.11383,-75.6277,,,,,,,2021-03-09,9,3,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1091033243,,,,CC_BY_4_0,,obsr282050,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,8.2,0.0,16.1,38366.62,44.0,1029.3
3177255937,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS951390879,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,BBS Chiniak Stop 14,Alaska,PRESENT,1.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,57.597324,-152.41748,,,,,,,2020-06-24,24,6,2020,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS951390879,,,,CC_BY_4_0,,obsr175270,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,9.9,1.5,12.4,56472.96,65.0,1008.3
3507772680,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1075407713,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,zablotny observation area,Michigan,PRESENT,1.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.69012,-83.836494,,,,,,,2021-02-15,15,2,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1075407713,,,,CC_BY_4_0,,obsr374154,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,-12.0,4.7,19.2,8738.39,100.0,1029.3
3505636890,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1050888469,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea,,SPECIES,"Acanthis flammea (Linnaeus, 1758)",Acanthis flammea,,US,Home Feeders,Michigan,PRESENT,6.0,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.58308,-84.42969,,,,,,,2021-01-13,13,1,2021,5231630,5231630.0,HUMAN_OBSERVATION,CLO,EBIRD,OBS1050888469,,,,CC_BY_4_0,,obsr947955,,,2025-07-04T13:36:09.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND,0.5,0.0,18.1,23435.08,92.0,1013.2
