species,weights,aic
Oceanites_oceanicus,"[3.0558383856660933, -0.27758697082385225, 1.6556784156537177, 0.20833335367091022, 0.08108486606856159, 0.07911593772670826, 0.12897923945786158, -0.18594202711933278, 0.008344060774310103, 0.43660055875059084]",194729.08640964597,36.96009811424177,117.8639920089602
Buteogallus_anthracinus,"[0.34976226244282543, -0.27744691060825866, -0.23033489330396129, -0.14220258278055636, -0.003972543396248693, -0.024111600498411788, -0.019054776838070782, 0.04896778151643238, -0.04787929267410125, 0.04304870771717535]",7215.341745869851,0.6971459831477923,1.6980179474072872
Onychoprion_fuscatus,"[0.7429118887558797, -6.3662231950031405, 2.708703736727039, 0.08395300784908799, -1.5698623529249363, 1.0593676817252156, 1.2348287840960215, -1.2291142748619546, 0.04093705748353287, 2.2472383806429246]",3284770.9309733612,557.8427971539918,3396.9433358612005
Porzana_carolina,"[0.6191287794839245, -0.07946374647664933, 0.015063809468490143, 0.01016603327606188, -0.030013091931329373, -0.05788794757412509, -0.023383139084015986, 0.04560312193041684, 0.04524453019765152, 0.01613321010007137]",9315.025879337467,1.1460651483526076,2.6406890477731464
Camptostoma_imberbe,"[0.29974152336936943, -0.09023901052456813, 0.02479473939227129, -0.03980018953815648, -5.226104892711112e-05, 0.00849154494335253, 0.23508080062808467, -0.13640938014147752, 0.024876906083590535, -0.07205890060831935]",6312.418864319427,0.5244187025246579,0.8400255571957381
Sterna_hirundo,"[3.069378422687617, 0.42198075405825697, 0.4336557358903147, 0.0030374053142932507, 0.0884768525066654, 0.1897645966412429, 0.233412027125888, -0.17532245848531353, 0.04080114942986904, 0.385787285065123]",237492.17857345252,37.74664246916959,107.79802911337795
Setophaga_petechia,"[1.175354690813926, -0.005481353823225586, 0.01856140506582624, -0.05209235889459379, 0.013784151621392992, -0.011020368759802411, 0.3104441014730134, -0.2756316934990433, -0.04236616539760696, 0.027601949312945757]",15138.889901397475,2.4988558380581787,4.830558430819842
Acanthis_hornemanni,"[0.47804086347319064, -0.02115614070630005, -0.4032826640043118, 0.005389062336437055, -0.0324814548035077, -0.004738657166401608, 0.15976455312201504, -0.13471516707442815, -0.00927433707010553, 0.023894312274834375]",8523.913011821693,0.905504111754697,3.4453797479882184
Setophaga_virens,"[0.7495550476152985, 0.02330851219594228, 0.015781571901151054, 0.010012442473488405, 0.015827099381340512, -0.04679062547658922, 0.19246521204978542, -0.12369686239147078, 0.05209831242745912, -0.08114440354113961]",9780.205683532338,1.351300802839091,2.3959363442075112
Pluvialis_squatarola,"[2.5767853036410733, 0.19290858409200762, -0.3178129517588799, 0.11259489650021265, -0.1140237957139288, -0.047814628526016534, -0.17330251559303578, -0.007186806974568379, -0.09087298449773865, 0.14765058882413198]",90536.66174641877,16.548183505084673,37.33650438967644
Centronyx_henslowii,"[0.9409974932023801, -0.1308299634911359, 0.04055948884562266, -0.018031246217626418, 0.029082164033698732, -0.08949989328350152, 0.4268937301252087, -0.3555221907166486, 0.018436222373456886, -0.08924879833185509]",11109.458371000046,1.7136937982762603,2.8577918343863695
Sturnella_magna,"[1.2680603932737715, -0.29439465500991413, -0.10071863591675259, -0.11799427696689026, 0.04703493667584707, -0.06143333574806403, -0.32859880342447656, 0.21456830675881244, -0.049083191377901805, 0.06303912105484974]",18082.198377230612,3.256362041644999,6.713114090193917
Setophaga_caerulescens,"[0.692559413820148, -0.15266936197897635, 0.1571083223622199, -0.018628875734501803, 0.015483575664105992, -0.005404347564928267, 0.2041030779651347, -0.11282550788611284, 0.015781047094335265, -0.1191343711894593]",9473.970233621461,1.2794947669435754,2.3832599686320246
